episode,time_s,robot,role,x,y,yaw
8,0.000000,predator_2,predator,0.54978892,-0.73806427,1.56830699
8,0.014000,predator_0,predator,-0.54961448,-0.74395172,1.56522887
8,0.010000,predator_1,predator,-0.00023191,-0.73644677,1.56808313
8,0.047000,prey_0,prey,0.00238750,0.00920315,1.72954502
8,0.100000,predator_2,predator,0.54978717,-0.73795185,1.56828445
8,0.110000,predator_1,predator,-0.00023393,-0.73633487,1.56806175
8,0.114000,predator_0,predator,-0.54961105,-0.74390076,1.56517984
8,0.147000,prey_0,prey,0.00239909,0.00927548,1.73079606
8,0.200000,predator_2,predator,0.54978510,-0.73783996,1.56826246
8,0.210000,predator_1,predator,-0.00023584,-0.73621845,1.56803913
8,0.214000,predator_0,predator,-0.54960761,-0.74384980,1.56513079
8,0.247000,prey_0,prey,0.00241056,0.00934780,1.73204744
8,0.300000,predator_2,predator,0.54978314,-0.73772357,1.56823919
8,0.310000,predator_1,predator,-0.00023754,-0.73610600,1.56801733
8,0.314000,predator_0,predator,-0.54960417,-0.74379884,1.56508173
8,0.347000,prey_0,prey,0.00242192,0.00942013,1.73329917
8,0.400000,predator_2,predator,0.54978139,-0.73761114,1.56821675
8,0.410000,predator_1,predator,-0.00023955,-0.73599410,1.56799605
8,0.414000,predator_0,predator,-0.54960072,-0.74374788,1.56503265
8,0.447000,prey_0,prey,0.00243317,0.00949247,1.73455124
8,0.500000,predator_2,predator,0.54977933,-0.73749925,1.56819486
8,0.510000,predator_1,predator,-0.00024146,-0.73587768,1.56797352
8,0.514000,predator_0,predator,-0.54959727,-0.74369691,1.56498354
8,0.547000,prey_0,prey,0.00244430,0.00956481,1.73580367
8,0.600000,predator_2,predator,0.54977737,-0.73738286,1.56817170
8,0.610000,predator_1,predator,-0.00024315,-0.73576523,1.56795182
8,0.614000,predator_0,predator,-0.54959382,-0.74364595,1.56493442
8,0.647000,prey_0,prey,0.00245532,0.00963716,1.73705646
8,0.700000,predator_2,predator,0.54977562,-0.73727043,1.56814935
8,0.710000,predator_1,predator,-0.00024516,-0.73565333,1.56793064
8,0.714000,predator_0,predator,-0.54959037,-0.74359499,1.56488529
8,0.747000,prey_0,prey,0.00246623,0.00970951,1.73830961
8,0.800000,predator_2,predator,0.54977356,-0.73715854,1.56812756
8,0.810000,predator_1,predator,-0.00024707,-0.73553691,1.56790821
8,0.814000,predator_0,predator,-0.54958691,-0.74354403,1.56483613
8,0.847000,prey_0,prey,0.00247702,0.00978187,1.73956313
8,0.900000,predator_2,predator,0.54977161,-0.73704214,1.56810450
8,0.910000,predator_1,predator,-0.00024877,-0.73542446,1.56788661
8,0.914000,predator_0,predator,-0.54958345,-0.74349307,1.56478696
8,0.947000,prey_0,prey,0.00248770,0.00985423,1.74081702
8,1.000000,predator_2,predator,0.54976987,-0.73692972,1.56808225
8,1.010000,predator_1,predator,-0.00025077,-0.73531255,1.56786553
8,1.014000,predator_0,predator,-0.54957998,-0.74344210,1.56473777
8,1.047000,prey_0,prey,0.00249827,0.00992659,1.74207129
8,1.100000,predator_2,predator,0.54976781,-0.73681783,1.56806056
8,1.110000,predator_1,predator,-0.00025268,-0.73519614,1.56784320
8,1.114000,predator_0,predator,-0.54957652,-0.74339114,1.56468856
8,1.147000,prey_0,prey,0.00250872,0.00999897,1.74332594
8,1.200000,predator_2,predator,0.54976586,-0.73670143,1.56803760
8,1.210000,predator_1,predator,-0.00025437,-0.73508369,1.56782170
8,1.214000,predator_0,predator,-0.54957304,-0.74334018,1.56463933
8,1.247000,prey_0,prey,0.00251906,0.01007134,1.74458098
8,1.300000,predator_2,predator,0.54976412,-0.73658900,1.56801545
8,1.310000,predator_1,predator,-0.00025638,-0.73497178,1.56780071
8,1.314000,predator_0,predator,-0.54956957,-0.74328922,1.56459009
8,1.347000,prey_0,prey,0.00252928,0.01014373,1.74583642
8,1.400000,predator_2,predator,0.54976206,-0.73647712,1.56799386
8,1.410000,predator_1,predator,-0.00025828,-0.73485537,1.56777848
8,1.414000,predator_0,predator,-0.54956609,-0.74323826,1.56454082
8,1.447000,prey_0,prey,0.00253939,0.01021612,1.74709224
8,1.500000,predator_2,predator,0.54976011,-0.73636072,1.56797099
8,1.510000,predator_1,predator,-0.00025997,-0.73474292,1.56775707
8,1.514000,predator_0,predator,-0.54956261,-0.74318729,1.56449154
8,1.547000,prey_0,prey,0.00254938,0.01028851,1.74834847
8,1.600000,predator_2,predator,0.54975838,-0.73624829,1.56794894
8,1.610000,predator_1,predator,-0.00026197,-0.73463101,1.56773618
