episode,time_s,robot,role,x,y,yaw
4,0.000000,predator_2,predator,0.55043188,-0.74338739,1.56479274
4,0.014000,predator_0,predator,-0.55011434,-0.73686947,1.56772002
4,0.010000,predator_1,predator,0.00032758,-0.74443402,1.56557521
4,0.047000,prey_0,prey,-0.00235586,0.01588546,1.63348226
4,0.100000,predator_2,predator,0.55043563,-0.74333640,1.56474396
4,0.110000,predator_1,predator,0.00033103,-0.74438298,1.56552650
4,0.114000,predator_0,predator,-0.55011558,-0.73675698,1.56769786
4,0.147000,prey_0,prey,-0.00235516,0.01587599,1.63346356
4,0.200000,predator_2,predator,0.55043938,-0.74328540,1.56469517
4,0.210000,predator_1,predator,0.00033448,-0.74433195,1.56547777
4,0.214000,predator_0,predator,-0.55011714,-0.73664502,1.56767606
4,0.247000,prey_0,prey,-0.00235463,0.01586948,1.63341846
4,0.300000,predator_2,predator,0.55044314,-0.74323441,1.56464635
4,0.310000,predator_1,predator,0.00033793,-0.74428092,1.56542903
4,0.314000,predator_0,predator,-0.55011860,-0.73652856,1.56765309
4,0.347000,prey_0,prey,-0.00235408,0.01586169,1.63337329
4,0.400000,predator_2,predator,0.55044689,-0.74318341,1.56459752
4,0.410000,predator_1,predator,0.00034139,-0.74422989,1.56538027
4,0.414000,predator_0,predator,-0.55011984,-0.73641606,1.56763104
4,0.447000,prey_0,prey,-0.00235345,0.01585246,1.63335566
4,0.500000,predator_2,predator,0.55045065,-0.74313241,1.56454867
4,0.510000,predator_1,predator,0.00034485,-0.74417886,1.56533149
4,0.514000,predator_0,predator,-0.55012140,-0.73630410,1.56760935
4,0.547000,prey_0,prey,-0.00235290,0.01584523,1.63331096
4,0.600000,predator_2,predator,0.55045442,-0.74308142,1.56449980
4,0.610000,predator_1,predator,0.00034832,-0.74412782,1.56528269
4,0.614000,predator_0,predator,-0.55012286,-0.73618764,1.56758648
4,0.647000,prey_0,prey,-0.00235233,0.01583721,1.63326611
4,0.700000,predator_2,predator,0.55045819,-0.74303042,1.56445092
4,0.710000,predator_1,predator,0.00035178,-0.74407679,1.56523388
4,0.714000,predator_0,predator,-0.55012409,-0.73607514,1.56756453
4,0.747000,prey_0,prey,-0.00235165,0.01582775,1.63324787
4,0.800000,predator_2,predator,0.55046196,-0.74297943,1.56440201
4,0.810000,predator_1,predator,0.00035525,-0.74402576,1.56518505
4,0.814000,predator_0,predator,-0.55012565,-0.73596318,1.56754294
4,0.847000,prey_0,prey,-0.00235112,0.01582124,1.63320283
4,0.900000,predator_2,predator,0.55046573,-0.74292843,1.56435309
