episode,time_s,robot,role,x,y,yaw
5,0.000000,predator_1,predator,0.00245955,-0.74048681,1.73466304
5,0.021000,prey_0,prey,0.00036362,0.00561005,1.56554932
5,0.041000,predator_0,predator,-0.54754014,-0.74040006,1.73516996
5,0.083000,predator_2,predator,0.54996398,-0.75046223,1.57033883
5,0.100000,predator_1,predator,0.00247086,-0.74041430,1.73591655
5,0.121000,prey_0,prey,0.00036701,0.00566103,1.56550042
5,0.141000,predator_0,predator,-0.54752899,-0.74032743,1.73642532
5,0.183000,predator_2,predator,0.54996396,-0.75047140,1.57034142
5,0.200000,predator_1,predator,0.00248206,-0.74034179,1.73717043
5,0.221000,prey_0,prey,0.00037042,0.00571200,1.56545150
5,0.241000,predator_0,predator,-0.54751796,-0.74025481,1.73768104
5,0.283000,predator_2,predator,0.54996394,-0.75048082,1.57034412
5,0.300000,predator_1,predator,0.00249314,-0.74026928,1.73842467
5,0.321000,prey_0,prey,0.00037382,0.00576297,1.56540257
5,0.341000,predator_0,predator,-0.54750704,-0.74018217,1.73893713
5,0.383000,predator_2,predator,0.54996392,-0.75049045,1.57034681
5,0.400000,predator_1,predator,0.00250411,-0.74019676,1.73967928
5,0.421000,prey_0,prey,0.00037723,0.00581395,1.56535362
5,0.441000,predator_0,predator,-0.54749623,-0.74010953,1.74019358
5,0.483000,predator_2,predator,0.54996391,-0.75049963,1.57034942
5,0.500000,predator_1,predator,0.00251496,-0.74012423,1.74093428
5,0.521000,prey_0,prey,0.00038064,0.00586492,1.56530465
5,0.541000,predator_0,predator,-0.54748553,-0.74003689,1.74145042
5,0.583000,predator_2,predator,0.54996389,-0.75050905,1.57035213
5,0.600000,predator_1,predator,0.00252571,-0.74005170,1.74218965
5,0.621000,prey_0,prey,0.00038406,0.00591590,1.56525566
5,0.641000,predator_0,predator,-0.54747495,-0.73996424,1.74270762
5,0.683000,predator_2,predator,0.54996387,-0.75051869,1.57035483
5,0.700000,predator_1,predator,0.00253634,-0.73997916,1.74344540
5,0.721000,prey_0,prey,0.00038748,0.00596687,1.56520666
5,0.741000,predator_0,predator,-0.54746449,-0.73989159,1.74396522
5,0.783000,predator_2,predator,0.54996386,-0.75052787,1.57035744
