episode,time_s,robot,role,x,y,yaw
7,0.000000,predator_1,predator,0.00038718,-0.74406823,1.56536904
7,0.021000,prey_0,prey,0.00249221,0.00957288,1.73533293
7,0.041000,predator_0,predator,-0.54956017,-0.74362838,1.56474140
7,0.083000,predator_2,predator,0.55000679,-0.75115338,1.57063531
7,0.100000,predator_1,predator,0.00039060,-0.74401727,1.56532005
7,0.121000,prey_0,prey,0.00250366,0.00964567,1.73658891
7,0.141000,predator_0,predator,-0.54955651,-0.74357730,1.56469268
7,0.183000,predator_2,predator,0.55000723,-0.75115435,1.57063255
7,0.200000,predator_1,predator,0.00039401,-0.74396631,1.56527104
7,0.221000,prey_0,prey,0.00251500,0.00971846,1.73784527
7,0.241000,predator_0,predator,-0.54955285,-0.74352622,1.56464394
7,0.283000,predator_2,predator,0.55000734,-0.75116247,1.57062335
7,0.300000,predator_1,predator,0.00039744,-0.74391535,1.56522201
7,0.321000,prey_0,prey,0.00252622,0.00979125,1.73910200
7,0.341000,predator_0,predator,-0.54954918,-0.74347514,1.56459518
7,0.383000,predator_2,predator,0.55000733,-0.75117163,1.57062582
7,0.400000,predator_1,predator,0.00040086,-0.74386439,1.56517296
7,0.421000,prey_0,prey,0.00253732,0.00986405,1.74035911
7,0.441000,predator_0,predator,-0.54954551,-0.74342406,1.56454640
7,0.483000,predator_2,predator,0.55000731,-0.75118104,1.57062840
7,0.500000,predator_1,predator,0.00040429,-0.74381343,1.56512389
7,0.521000,prey_0,prey,0.00254831,0.00993686,1.74161660
7,0.541000,predator_0,predator,-0.54954184,-0.74337298,1.56449761
7,0.583000,predator_2,predator,0.55000729,-0.75119068,1.57063098
7,0.600000,predator_1,predator,0.00040773,-0.74376247,1.56507481
7,0.621000,prey_0,prey,0.00255919,0.01000967,1.74287448
7,0.641000,predator_0,predator,-0.54953816,-0.74332190,1.56444880
7,0.683000,predator_2,predator,0.55000728,-0.75119985,1.57063348
7,0.700000,predator_1,predator,0.00041116,-0.74371151,1.56502571
7,0.721000,prey_0,prey,0.00256995,0.01008248,1.74413275
7,0.741000,predator_0,predator,-0.54953448,-0.74327082,1.56439997
7,0.783000,predator_2,predator,0.55000726,-0.75120927,1.57063609
7,0.800000,predator_1,predator,0.00041460,-0.74366055,1.56497659
7,0.821000,prey_0,prey,0.00258060,0.01015530,1.74539142
7,0.841000,predator_0,predator,-0.54953079,-0.74321974,1.56435112
7,0.883000,predator_2,predator,0.55000725,-0.75121891,1.57063868
7,0.900000,predator_1,predator,0.00041805,-0.74360959,1.56492746
7,0.921000,prey_0,prey,0.00259113,0.01022813,1.74665048
7,0.941000,predator_0,predator,-0.54952711,-0.74316866,1.56430226
7,0.983000,predator_2,predator,0.55000724,-0.75122809,1.57064120
