episode,time_s,robot,role,x,y,yaw
3,0.000000,predator_2,predator,0.54982949,-0.74630911,1.57027145
3,0.017000,predator_1,predator,-0.00025302,-0.73657436,1.56811867
3,0.038000,prey_0,prey,-0.00022133,0.01336382,1.56813344
3,0.058000,predator_0,predator,-0.55025354,-0.73540718,1.56781274
3,0.100000,predator_2,predator,0.54982797,-0.74627720,1.57026618
3,0.117000,predator_1,predator,-0.00025507,-0.73645797,1.56809605
3,0.138000,prey_0,prey,-0.00022341,0.01347572,1.56811202
3,0.158000,predator_0,predator,-0.55025548,-0.73529079,1.56778991
3,0.200000,predator_2,predator,0.54982640,-0.74624532,1.57026146
3,0.217000,predator_1,predator,-0.00025692,-0.73634555,1.56807422
3,0.238000,prey_0,prey,-0.00022539,0.01359212,1.56808933
3,0.258000,predator_0,predator,-0.55025720,-0.73517837,1.56776789
3,0.300000,predator_2,predator,0.54982489,-0.74621341,1.57025619
3,0.317000,predator_1,predator,-0.00025908,-0.73623366,1.56805297
3,0.338000,prey_0,prey,-0.00022716,0.01370456,1.56806745
3,0.358000,predator_0,predator,-0.55025924,-0.73506649,1.56774645
3,0.400000,predator_2,predator,0.54982332,-0.74618153,1.57025148
3,0.417000,predator_1,predator,-0.00026113,-0.73611727,1.56803045
3,0.438000,prey_0,prey,-0.00022924,0.01381645,1.56804613
3,0.458000,predator_0,predator,-0.55026118,-0.73495010,1.56772373
3,0.500000,predator_2,predator,0.54982180,-0.74614962,1.57024622
3,0.517000,predator_1,predator,-0.00026298,-0.73600485,1.56800872
3,0.538000,prey_0,prey,-0.00023121,0.01393286,1.56802354
3,0.558000,predator_0,predator,-0.55026290,-0.73483767,1.56770182
3,0.600000,predator_2,predator,0.54982024,-0.74611774,1.57024152
3,0.617000,predator_1,predator,-0.00026513,-0.73589296,1.56798757
3,0.638000,prey_0,prey,-0.00023298,0.01404529,1.56800176
3,0.658000,predator_0,predator,-0.55026495,-0.73472579,1.56768047
3,0.700000,predator_2,predator,0.54981872,-0.74608583,1.57023627
3,0.717000,predator_1,predator,-0.00026719,-0.73577657,1.56796515
3,0.738000,prey_0,prey,-0.00023506,0.01415719,1.56798053
3,0.758000,predator_0,predator,-0.55026688,-0.73460940,1.56765786
3,0.800000,predator_2,predator,0.54981716,-0.74605395,1.57023158
3,0.817000,predator_1,predator,-0.00026903,-0.73566414,1.56794352
3,0.838000,prey_0,prey,-0.00023703,0.01427359,1.56795804
3,0.858000,predator_0,predator,-0.55026860,-0.73449698,1.56763604
3,0.900000,predator_2,predator,0.54981564,-0.74602204,1.57022634
3,0.917000,predator_1,predator,-0.00027118,-0.73555226,1.56792247
