episode,time_s,robot,role,x,y,yaw
1,0.000000,predator_2,predator,0.54984138,-0.74150923,1.56891707
1,0.026000,prey_0,prey,-0.00047980,0.01765894,1.57758778
1,0.055000,predator_0,predator,-0.55020803,-0.73847630,1.56852879
1,0.055000,predator_1,predator,0.00235291,-0.74092192,1.72766476
1,0.100000,predator_2,predator,0.54983949,-0.74139681,1.56889404
1,0.126000,prey_0,prey,-0.00048233,0.01777076,1.57755234
1,0.155000,predator_0,predator,-0.55020987,-0.73836388,1.56850624
1,0.155000,predator_1,predator,0.00236451,-0.74084984,1.72891343
1,0.200000,predator_2,predator,0.54983728,-0.74128494,1.56887159
1,0.226000,prey_0,prey,-0.00048478,0.01788709,1.57751538
1,0.255000,predator_0,predator,-0.55021202,-0.73825199,1.56848427
1,0.255000,predator_1,predator,0.00237599,-0.74077775,1.73016245
1,0.300000,predator_2,predator,0.54983518,-0.74116855,1.56884785
1,0.326000,prey_0,prey,-0.00048701,0.01799945,1.57747949
1,0.355000,predator_0,predator,-0.55021406,-0.73813560,1.56846100
1,0.355000,predator_1,predator,0.00238736,-0.74070566,1.73141180
1,0.400000,predator_2,predator,0.54983329,-0.74105613,1.56882491
1,0.426000,prey_0,prey,-0.00048953,0.01811127,1.57744421
1,0.455000,predator_0,predator,-0.55021589,-0.73802317,1.56843856
1,0.455000,predator_1,predator,0.00239862,-0.74063356,1.73266150
1,0.500000,predator_2,predator,0.54983109,-0.74094426,1.56880257
1,0.526000,prey_0,prey,-0.00049198,0.01822760,1.57740742
1,0.555000,predator_0,predator,-0.55021803,-0.73791129,1.56841668
1,0.555000,predator_1,predator,0.00240976,-0.74056145,1.73391154
1,0.600000,predator_2,predator,0.54982899,-0.74082787,1.56877893
1,0.626000,prey_0,prey,-0.00049420,0.01833996,1.57737170
1,0.655000,predator_0,predator,-0.55022007,-0.73779490,1.56839352
1,0.655000,predator_1,predator,0.00242079,-0.74048935,1.73516194
1,0.700000,predator_2,predator,0.54982711,-0.74071545,1.56875610
1,0.726000,prey_0,prey,-0.00049672,0.01845178,1.57733658
1,0.755000,predator_0,predator,-0.55022190,-0.73768247,1.56837117
1,0.755000,predator_1,predator,0.00243171,-0.74041723,1.73641269
1,0.800000,predator_2,predator,0.54982491,-0.74060357,1.56873386
1,0.826000,prey_0,prey,-0.00049917,0.01856811,1.57729995
1,0.855000,predator_0,predator,-0.55022404,-0.73757059,1.56834940
1,0.855000,predator_1,predator,0.00244252,-0.74034511,1.73766381
1,0.900000,predator_2,predator,0.54982281,-0.74048719,1.56871031
1,0.926000,prey_0,prey,-0.00050138,0.01868047,1.57726438
1,0.955000,predator_0,predator,-0.55022608,-0.73745419,1.56832634
1,0.955000,predator_1,predator,0.00245322,-0.74027299,1.73891530
1,1.000000,predator_2,predator,0.54982093,-0.74037477,1.56868759
1,1.026000,prey_0,prey,-0.00050390,0.01879229,1.57722942
1,1.055000,predator_0,predator,-0.55022790,-0.73734177,1.56830409
1,1.055000,predator_1,predator,0.00246380,-0.74020086,1.74016716
1,1.100000,predator_2,predator,0.54981873,-0.74026289,1.56866545
1,1.126000,prey_0,prey,-0.00050634,0.01890862,1.57719296
1,1.155000,predator_0,predator,-0.55023004,-0.73722988,1.56828241
1,1.155000,predator_1,predator,0.00247426,-0.74012872,1.74141939
1,1.200000,predator_2,predator,0.54981664,-0.74014650,1.56864201
1,1.226000,prey_0,prey,-0.00050855,0.01902099,1.57715755
1,1.255000,predator_0,predator,-0.55023207,-0.73711349,1.56825945
1,1.255000,predator_1,predator,0.00248462,-0.74005658,1.74267200
1,1.300000,predator_2,predator,0.54981476,-0.74003408,1.56861939
1,1.326000,prey_0,prey,-0.00051107,0.01913281,1.57712275
1,1.355000,predator_0,predator,-0.55023389,-0.73700106,1.56823730
1,1.355000,predator_1,predator,0.00249486,-0.73998443,1.74392500
1,1.400000,predator_2,predator,0.54981257,-0.73992220,1.56859735
1,1.426000,prey_0,prey,-0.00051350,0.01924914,1.57708645
1,1.455000,predator_0,predator,-0.55023603,-0.73688918,1.56821572
1,1.455000,predator_1,predator,0.00250499,-0.73991227,1.74517838
1,1.500000,predator_2,predator,0.54981048,-0.73980582,1.56857401
1,1.526000,prey_0,prey,-0.00051571,0.01936150,1.57705120
1,1.555000,predator_0,predator,-0.55023806,-0.73677279,1.56819287
1,1.555000,predator_1,predator,0.00251500,-0.73984012,1.74643216
1,1.600000,predator_2,predator,0.54980860,-0.73969340,1.56855149
1,1.626000,prey_0,prey,-0.00051822,0.01947333,1.57701656
1,1.655000,predator_0,predator,-0.55023988,-0.73666036,1.56817082
1,1.655000,predator_1,predator,0.00252490,-0.73976795,1.74768633
1,1.700000,predator_2,predator,0.54980641,-0.73958152,1.56852955
1,1.726000,prey_0,prey,-0.00052065,0.01958966,1.57698041
1,1.755000,predator_0,predator,-0.55024201,-0.73654847,1.56814934
1,1.755000,predator_1,predator,0.00253468,-0.73969578,1.74894091
1,1.800000,predator_2,predator,0.54980432,-0.73946513,1.56850632
1,1.826000,prey_0,prey,-0.00052285,0.01970202,1.57694532
1,1.855000,predator_0,predator,-0.55024403,-0.73643208,1.56812658
1,1.855000,predator_1,predator,0.00254435,-0.73962360,1.75019589
1,1.900000,predator_2,predator,0.54980245,-0.73935271,1.56848390
1,1.926000,prey_0,prey,-0.00052536,0.01981385,1.57691084
1,1.955000,predator_0,predator,-0.55024585,-0.73631965,1.56810462
1,1.955000,predator_1,predator,0.00255391,-0.73955142,1.75145128
1,2.000000,predator_2,predator,0.54980026,-0.73924083,1.56846206
1,2.026000,prey_0,prey,-0.00052778,0.01993018,1.57687486
1,2.055000,predator_0,predator,-0.55024798,-0.73620777,1.56808324
1,2.055000,predator_1,predator,0.00256335,-0.73947923,1.75270708
1,2.100000,predator_2,predator,0.54979818,-0.73912444,1.56843893
1,2.126000,prey_0,prey,-0.00052998,0.02004255,1.57683992
1,2.155000,predator_0,predator,-0.55025000,-0.73609137,1.56806058
1,2.155000,predator_1,predator,0.00257268,-0.73940704,1.75396331
1,2.200000,predator_2,predator,0.54979630,-0.73901202,1.56841660
1,2.226000,prey_0,prey,-0.00053248,0.02015437,1.57680560
1,2.255000,predator_0,predator,-0.55025182,-0.73597894,1.56803873
1,2.255000,predator_1,predator,0.00258190,-0.73933484,1.75521996
1,2.300000,predator_2,predator,0.54979412,-0.73890014,1.56839487
1,2.326000,prey_0,prey,-0.00053490,0.02027070,1.57676977
1,2.355000,predator_0,predator,-0.55025394,-0.73586706,1.56801744
1,2.355000,predator_1,predator,0.00259099,-0.73926264,1.75647703
1,2.400000,predator_2,predator,0.54979204,-0.73878375,1.56837184
1,2.426000,prey_0,prey,-0.00053710,0.02038307,1.57673499
1,2.455000,predator_0,predator,-0.55025596,-0.73575066,1.56799488
1,2.455000,predator_1,predator,0.00259998,-0.73919043,1.75773454
1,2.500000,predator_2,predator,0.54979017,-0.73867133,1.56834961
1,2.526000,prey_0,prey,-0.00053960,0.02049489,1.57670082
1,2.555000,predator_0,predator,-0.55025777,-0.73563823,1.56797312
1,2.555000,predator_1,predator,0.00260885,-0.73911821,1.75899249
1,2.600000,predator_2,predator,0.54978799,-0.73855945,1.56832797
1,2.626000,prey_0,prey,-0.00057023,0.02545611,1.57646814
1,2.655000,predator_0,predator,-0.55025990,-0.73552635,1.56795194
1,2.655000,predator_1,predator,0.00261760,-0.73904599,1.76025089
