episode,time_s,robot,role,x,y,yaw
6,0.000000,predator_0,predator,-0.55019199,-0.74625414,1.57068036
6,0.000000,predator_1,predator,-0.00020028,-0.74623363,1.57043127
6,0.045000,predator_2,predator,0.54981287,-0.73655345,1.56807683
6,0.071000,prey_0,prey,-0.00020496,0.01347330,1.56803961
6,0.100000,predator_0,predator,-0.55019359,-0.74622225,1.57067873
6,0.100000,predator_1,predator,-0.00020187,-0.74620173,1.57042732
6,0.145000,predator_2,predator,0.54981133,-0.73643698,1.56805389
6,0.171000,prey_0,prey,-0.00020674,0.01358523,1.56801764
6,0.200000,predator_0,predator,-0.55019519,-0.74619036,1.57067710
6,0.200000,predator_1,predator,-0.00020355,-0.74616987,1.57042415
6,0.245000,predator_2,predator,0.54981000,-0.73632447,1.56803186
6,0.271000,prey_0,prey,-0.00020841,0.01370166,1.56799445
6,0.300000,predator_0,predator,-0.55019679,-0.74615848,1.57067546
6,0.300000,predator_1,predator,-0.00020514,-0.74613797,1.57042019
6,0.345000,predator_2,predator,0.54980837,-0.73621251,1.56801018
6,0.371000,prey_0,prey,-0.00020987,0.01381413,1.56797213
6,0.400000,predator_0,predator,-0.55019839,-0.74612659,1.57067382
6,0.400000,predator_1,predator,-0.00020682,-0.74610611,1.57041700
6,0.445000,predator_2,predator,0.54980683,-0.73609604,1.56798734
6,0.471000,prey_0,prey,-0.00021164,0.01392606,1.56795025
6,0.500000,predator_0,predator,-0.55019999,-0.74609470,1.57067218
6,0.500000,predator_1,predator,-0.00020841,-0.74607420,1.57041303
6,0.545000,predator_2,predator,0.54980550,-0.73598353,1.56796541
6,0.571000,prey_0,prey,-0.00021331,0.01404250,1.56792716
6,0.600000,predator_0,predator,-0.55020159,-0.74606281,1.57067054
6,0.600000,predator_1,predator,-0.00021008,-0.74604234,1.57040982
6,0.645000,predator_2,predator,0.54980387,-0.73587157,1.56794384
6,0.671000,prey_0,prey,-0.00021477,0.01415497,1.56790494
6,0.700000,predator_0,predator,-0.55020319,-0.74603093,1.57066890
6,0.700000,predator_1,predator,-0.00021167,-0.74601044,1.57040584
6,0.745000,predator_2,predator,0.54980233,-0.73575509,1.56792110
6,0.771000,prey_0,prey,-0.00021654,0.01426690,1.56788317
6,0.800000,predator_0,predator,-0.55020479,-0.74599904,1.57066726
6,0.800000,predator_1,predator,-0.00021334,-0.74597858,1.57040262
6,0.845000,predator_2,predator,0.54980101,-0.73564259,1.56789927
6,0.871000,prey_0,prey,-0.00021821,0.01438333,1.56786017
6,0.900000,predator_0,predator,-0.55020639,-0.74596715,1.57066562
6,0.900000,predator_1,predator,-0.00021493,-0.74594668,1.57039863
6,0.945000,predator_2,predator,0.54979938,-0.73553063,1.56787779
6,0.971000,prey_0,prey,-0.00021965,0.01449580,1.56783805
6,1.000000,predator_0,predator,-0.55020799,-0.74593527,1.57066397
6,1.000000,predator_1,predator,-0.00021660,-0.74591481,1.57039540
6,1.045000,predator_2,predator,0.54979785,-0.73541415,1.56785515
6,1.071000,prey_0,prey,-0.00022142,0.01460773,1.56781638
6,1.100000,predator_0,predator,-0.55020959,-0.74590338,1.57066233
6,1.100000,predator_1,predator,-0.00021819,-0.74588291,1.57039139
6,1.145000,predator_2,predator,0.54979653,-0.73530165,1.56783342
6,1.171000,prey_0,prey,-0.00022309,0.01472417,1.56779348
6,1.200000,predator_0,predator,-0.55021119,-0.74587149,1.57066068
6,1.200000,predator_1,predator,-0.00021986,-0.74585105,1.57038814
6,1.245000,predator_2,predator,0.54979490,-0.73518968,1.56781204
6,1.271000,prey_0,prey,-0.00022453,0.01483664,1.56777146
6,1.300000,predator_0,predator,-0.55021279,-0.74583961,1.57065903
6,1.300000,predator_1,predator,-0.00022144,-0.74581915,1.57038412
6,1.345000,predator_2,predator,0.54979337,-0.73507321,1.56778951
6,1.371000,prey_0,prey,-0.00022630,0.01494857,1.56774988
6,1.400000,predator_0,predator,-0.55021440,-0.74580772,1.57065738
6,1.400000,predator_1,predator,-0.00022311,-0.74578728,1.57038086
6,1.445000,predator_2,predator,0.54979206,-0.73496070,1.56776787
6,1.471000,prey_0,prey,-0.00022796,0.01506501,1.56772709
6,1.500000,predator_0,predator,-0.55021600,-0.74577584,1.57065573
6,1.500000,predator_1,predator,-0.00022470,-0.74575538,1.57037683
6,1.545000,predator_2,predator,0.54979043,-0.73484874,1.56774659
6,1.571000,prey_0,prey,-0.00022940,0.01517748,1.56770516
6,1.600000,predator_0,predator,-0.55021760,-0.74574395,1.57065408
6,1.600000,predator_1,predator,-0.00022637,-0.74572352,1.57037356
6,1.645000,predator_2,predator,0.54978890,-0.73473226,1.56772416
6,1.671000,prey_0,prey,-0.00023116,0.01528941,1.56768368
6,1.700000,predator_0,predator,-0.55021921,-0.74571206,1.57065243
6,1.700000,predator_1,predator,-0.00022795,-0.74569161,1.57036951
6,1.745000,predator_2,predator,0.54978759,-0.73461976,1.56770262
6,1.771000,prey_0,prey,-0.00023282,0.01540585,1.56766099
6,1.800000,predator_0,predator,-0.55022081,-0.74568018,1.57065077
6,1.800000,predator_1,predator,-0.00022962,-0.74565975,1.57036623
6,1.845000,predator_2,predator,0.54978596,-0.73450779,1.56768144
6,1.871000,prey_0,prey,-0.00023426,0.01551832,1.56763916
6,1.900000,predator_0,predator,-0.55022241,-0.74564829,1.57064912
6,1.900000,predator_1,predator,-0.00023121,-0.74562785,1.57036217
6,1.945000,predator_2,predator,0.54978444,-0.73439132,1.56765911
6,1.971000,prey_0,prey,-0.00023601,0.01563025,1.56761777
6,2.000000,predator_0,predator,-0.55022402,-0.74561641,1.57064746
6,2.000000,predator_1,predator,-0.00023287,-0.74559598,1.57035887
6,2.045000,predator_2,predator,0.54978313,-0.73427881,1.56763767
6,2.071000,prey_0,prey,-0.00023767,0.01574669,1.56759518
6,2.100000,predator_0,predator,-0.55022562,-0.74558452,1.57064581
6,2.100000,predator_1,predator,-0.00023446,-0.74556408,1.57035481
6,2.145000,predator_2,predator,0.54978151,-0.73416685,1.56761659
6,2.171000,prey_0,prey,-0.00023910,0.01585916,1.56757345
6,2.200000,predator_0,predator,-0.55022723,-0.74555264,1.57064415
6,2.200000,predator_1,predator,-0.00023612,-0.74553222,1.57035149
6,2.245000,predator_2,predator,0.54977998,-0.73405037,1.56759435
6,2.271000,prey_0,prey,-0.00024086,0.01597109,1.56755216
6,2.300000,predator_0,predator,-0.55022883,-0.74552075,1.57064249
6,2.300000,predator_1,predator,-0.00023770,-0.74550031,1.57034741
6,2.345000,predator_2,predator,0.54977868,-0.73393786,1.56757301
6,2.371000,prey_0,prey,-0.00024251,0.01608753,1.56752966
6,2.400000,predator_0,predator,-0.55023044,-0.74548887,1.57064083
6,2.400000,predator_1,predator,-0.00023937,-0.74546845,1.57034409
6,2.445000,predator_2,predator,0.54977705,-0.73382590,1.56755202
6,2.471000,prey_0,prey,-0.00024394,0.01620000,1.56750802
6,2.500000,predator_0,predator,-0.55023204,-0.74545699,1.57063917
6,2.500000,predator_1,predator,-0.00024095,-0.74543654,1.57033999
6,2.545000,predator_2,predator,0.54977553,-0.73370942,1.56752988
6,2.571000,prey_0,prey,-0.00024569,0.01631193,1.56748683
6,2.600000,predator_0,predator,-0.55023365,-0.74542510,1.57063750
6,2.600000,predator_1,predator,-0.00024261,-0.74540468,1.57033665
6,2.645000,predator_2,predator,0.54977423,-0.73359692,1.56750864
6,2.671000,prey_0,prey,-0.00023238,0.02170435,1.56755475
6,2.700000,predator_0,predator,-0.55023525,-0.74539322,1.57063584
6,2.700000,predator_1,predator,-0.00024420,-0.74537278,1.57033255
6,2.745000,predator_2,predator,0.54977261,-0.73348495,1.56748775
6,2.771000,prey_0,prey,-0.00019842,0.03163135,1.56789931
6,2.800000,predator_0,predator,-0.55023686,-0.74536133,1.57063417
6,2.800000,predator_1,predator,-0.00024586,-0.74534091,1.57032920
6,2.845000,predator_2,predator,0.54977109,-0.73336848,1.56746571
6,2.871000,prey_0,prey,-0.00017146,0.04152857,1.56834970
6,2.900000,predator_0,predator,-0.55023846,-0.74532945,1.57063251
6,2.900000,predator_1,predator,-0.00024744,-0.74530901,1.57032508
6,2.945000,predator_2,predator,0.54976979,-0.73325597,1.56744456
6,2.971000,prey_0,prey,-0.00014884,0.05142656,1.56872794
6,3.000000,predator_0,predator,-0.55024007,-0.74529756,1.57063084
6,3.000000,predator_1,predator,-0.00024910,-0.74527714,1.57032171
6,3.045000,predator_2,predator,0.54976818,-0.73314400,1.56742377
6,3.071000,prey_0,prey,-0.00012950,0.06132530,1.56905167
6,3.100000,predator_0,predator,-0.55024168,-0.74526568,1.57062917
6,3.100000,predator_1,predator,-0.00025068,-0.74524524,1.57031758
6,3.145000,predator_2,predator,0.54976666,-0.73302753,1.56740183
6,3.171000,prey_0,prey,-0.00011310,0.07122403,1.56932641
6,3.200000,predator_0,predator,-0.55024328,-0.74523380,1.57062750
6,3.200000,predator_1,predator,-0.00025234,-0.74521337,1.57031420
6,3.245000,predator_2,predator,0.54976536,-0.73291502,1.56738078
6,3.271000,prey_0,prey,-0.00009947,0.08112275,1.56957265
