episode,time_s,robot,role,x,y,yaw
9,0.000000,predator_2,predator,0.54977144,-0.73477147,1.56771863
9,0.026000,prey_0,prey,-0.00017003,0.00384977,1.57071068
9,0.055000,predator_0,predator,-0.54824592,-0.74446799,1.67141457
9,0.055000,predator_1,predator,-0.00018883,-0.73466879,1.56753805
9,0.100000,predator_2,predator,0.54976979,-0.73465502,1.56769611
9,0.126000,prey_0,prey,-0.00017164,0.00388168,1.57070525
9,0.155000,predator_0,predator,-0.54822887,-0.74439632,1.67264873
9,0.155000,predator_1,predator,-0.00019018,-0.73455234,1.56751446
9,0.200000,predator_2,predator,0.54976836,-0.73454254,1.56767447
9,0.226000,prey_0,prey,-0.00017323,0.00391361,1.57069949
9,0.255000,predator_0,predator,-0.54821192,-0.74432464,1.67388307
9,0.255000,predator_1,predator,-0.00019130,-0.73443985,1.56749179
9,0.300000,predator_2,predator,0.54976662,-0.73443060,1.56765324
9,0.326000,prey_0,prey,-0.00017484,0.00394552,1.57069408
9,0.355000,predator_0,predator,-0.54819508,-0.74425296,1.67511758
9,0.355000,predator_1,predator,-0.00019275,-0.73432790,1.56746949
9,0.400000,predator_2,predator,0.54976497,-0.73431415,1.56763082
9,0.426000,prey_0,prey,-0.00017643,0.00397745,1.57068833
9,0.455000,predator_0,predator,-0.54817835,-0.74418126,1.67635227
9,0.455000,predator_1,predator,-0.00019410,-0.73421144,1.56744600
9,0.500000,predator_2,predator,0.54976354,-0.73420167,1.56760927
9,0.526000,prey_0,prey,-0.00017804,0.00400935,1.57068292
9,0.555000,predator_0,predator,-0.54816173,-0.74410956,1.67758715
9,0.555000,predator_1,predator,-0.00019522,-0.73409895,1.56742343
9,0.600000,predator_2,predator,0.54976180,-0.73408973,1.56758814
9,0.626000,prey_0,prey,-0.00017962,0.00404129,1.57067717
9,0.655000,predator_0,predator,-0.54814522,-0.74403786,1.67882220
9,0.655000,predator_1,predator,-0.00019667,-0.73398701,1.56740123
9,0.700000,predator_2,predator,0.54976016,-0.73397328,1.56756582
9,0.726000,prey_0,prey,-0.00018124,0.00407319,1.57067177
9,0.755000,predator_0,predator,-0.54812882,-0.74396614,1.68005745
9,0.755000,predator_1,predator,-0.00019802,-0.73387055,1.56737784
9,0.800000,predator_2,predator,0.54975874,-0.73386080,1.56754436
9,0.826000,prey_0,prey,-0.00018282,0.00410513,1.57066604
9,0.855000,predator_0,predator,-0.54811252,-0.74389443,1.68129288
9,0.855000,predator_1,predator,-0.00019914,-0.73375806,1.56735537
9,0.900000,predator_2,predator,0.54975700,-0.73374886,1.56752333
9,0.926000,prey_0,prey,-0.00018444,0.00413703,1.57066065
9,0.955000,predator_0,predator,-0.54809634,-0.74382270,1.68252851
9,0.955000,predator_1,predator,-0.00020058,-0.73364611,1.56733328
9,1.000000,predator_2,predator,0.54975536,-0.73363241,1.56750110
9,1.026000,prey_0,prey,-0.00018602,0.00416896,1.57065491
9,1.055000,predator_0,predator,-0.54808026,-0.74375097,1.68376434
9,1.055000,predator_1,predator,-0.00020193,-0.73352966,1.56730999
9,1.100000,predator_2,predator,0.54975394,-0.73351993,1.56747974
9,1.126000,prey_0,prey,-0.00018764,0.00420087,1.57064953
9,1.155000,predator_0,predator,-0.54806429,-0.74367923,1.68500037
9,1.155000,predator_1,predator,-0.00020304,-0.73341717,1.56728762
9,1.200000,predator_2,predator,0.54975220,-0.73340799,1.56745881
9,1.226000,prey_0,prey,-0.00018922,0.00423280,1.57064380
9,1.255000,predator_0,predator,-0.54804843,-0.74360748,1.68623660
9,1.255000,predator_1,predator,-0.00020449,-0.73330522,1.56726562
9,1.300000,predator_2,predator,0.54975057,-0.73329154,1.56743668
9,1.326000,prey_0,prey,-0.00019083,0.00426471,1.57063843
9,1.355000,predator_0,predator,-0.54803269,-0.74353573,1.68747304
9,1.355000,predator_1,predator,-0.00020583,-0.73318876,1.56724244
9,1.400000,predator_2,predator,0.54974915,-0.73317905,1.56741541
9,1.426000,prey_0,prey,-0.00019242,0.00429664,1.57063271
9,1.455000,predator_0,predator,-0.54801705,-0.74346397,1.68870969
9,1.455000,predator_1,predator,-0.00020694,-0.73307627,1.56722016
9,1.500000,predator_2,predator,0.54974742,-0.73306711,1.56739457
9,1.526000,prey_0,prey,-0.00019403,0.00432855,1.57062735
9,1.555000,predator_0,predator,-0.54800151,-0.74339221,1.68994656
9,1.555000,predator_1,predator,-0.00020838,-0.73296432,1.56719827
9,1.600000,predator_2,predator,0.54974579,-0.73295066,1.56737254
9,1.626000,prey_0,prey,-0.00019562,0.00436048,1.57062163
9,1.655000,predator_0,predator,-0.54798609,-0.74332044,1.69118364
9,1.655000,predator_1,predator,-0.00020972,-0.73284786,1.56717518
9,1.700000,predator_2,predator,0.54974437,-0.73283818,1.56735137
9,1.726000,prey_0,prey,-0.00019723,0.00439239,1.57061628
9,1.755000,predator_0,predator,-0.54797078,-0.74324866,1.69242094
9,1.755000,predator_1,predator,-0.00021083,-0.73273538,1.56715301
9,1.800000,predator_2,predator,0.54974264,-0.73272624,1.56733062
9,1.826000,prey_0,prey,-0.00019882,0.00442432,1.57061057
9,1.855000,predator_0,predator,-0.54795558,-0.74317687,1.69365847
9,1.855000,predator_1,predator,-0.00021226,-0.73262343,1.56713121
9,1.900000,predator_2,predator,0.54974101,-0.73260979,1.56730868
9,1.926000,prey_0,prey,-0.00020043,0.00445623,1.57060522
9,1.955000,predator_0,predator,-0.54794048,-0.74310508,1.69489622
9,1.955000,predator_1,predator,-0.00021360,-0.73250697,1.56710822
9,2.000000,predator_2,predator,0.54973960,-0.73249731,1.56728761
9,2.026000,prey_0,prey,-0.00020202,0.00448816,1.57059952
9,2.055000,predator_0,predator,-0.54792550,-0.74303329,1.69613420
9,2.055000,predator_1,predator,-0.00021471,-0.73239448,1.56708615
9,2.100000,predator_2,predator,0.54973787,-0.73238536,1.56726695
9,2.126000,prey_0,prey,-0.00020363,0.00452007,1.57059418
9,2.155000,predator_0,predator,-0.54791063,-0.74296148,1.69737242
9,2.155000,predator_1,predator,-0.00021614,-0.73228253,1.56706444
9,2.200000,predator_2,predator,0.54973625,-0.73226891,1.56724511
9,2.226000,prey_0,prey,-0.00020522,0.00455200,1.57058849
9,2.255000,predator_0,predator,-0.54789586,-0.74288967,1.69861088
9,2.255000,predator_1,predator,-0.00021747,-0.73216607,1.56704156
9,2.300000,predator_2,predator,0.54973484,-0.73215643,1.56722413
9,2.326000,prey_0,prey,-0.00020683,0.00458391,1.57058316
9,2.355000,predator_0,predator,-0.54788121,-0.74281786,1.69984958
9,2.355000,predator_1,predator,-0.00021858,-0.73205358,1.56701958
9,2.400000,predator_2,predator,0.54973312,-0.73204449,1.56720357
9,2.426000,prey_0,prey,-0.00020842,0.00461584,1.57057748
9,2.455000,predator_0,predator,-0.54786667,-0.74274604,1.70108852
9,2.455000,predator_1,predator,-0.00022001,-0.73194163,1.56699798
9,2.500000,predator_2,predator,0.54973150,-0.73192804,1.56718182
9,2.526000,prey_0,prey,-0.00021003,0.00464775,1.57057215
9,2.555000,predator_0,predator,-0.54785223,-0.74267421,1.70232771
9,2.555000,predator_1,predator,-0.00022134,-0.73182517,1.56697519
9,2.600000,predator_2,predator,0.54973009,-0.73181555,1.56716094
9,2.626000,prey_0,prey,-0.00021162,0.00467968,1.57056647
9,2.655000,predator_0,predator,-0.54783791,-0.74260237,1.70356715
9,2.655000,predator_1,predator,-0.00022244,-0.73171268,1.56695331
9,2.700000,predator_2,predator,0.54972837,-0.73170361,1.56714047
9,2.726000,prey_0,prey,-0.00021323,0.00471159,1.57056116
9,2.755000,predator_0,predator,-0.54782370,-0.74253053,1.70480685
9,2.755000,predator_1,predator,-0.00022387,-0.73160073,1.56693180
9,2.800000,predator_2,predator,0.54972675,-0.73158716,1.56711882
9,2.826000,prey_0,prey,-0.00021572,0.00812483,1.56994626
9,2.855000,predator_0,predator,-0.54780959,-0.74245868,1.70604681
9,2.855000,predator_1,predator,-0.00022520,-0.73148427,1.56690912
9,2.900000,predator_2,predator,0.54972535,-0.73147467,1.56709802
9,2.926000,prey_0,prey,-0.00020338,0.01833486,1.57000747
9,2.955000,predator_0,predator,-0.54779560,-0.74238683,1.70728703
9,2.955000,predator_1,predator,-0.00022629,-0.73137178,1.56688733
9,3.000000,predator_2,predator,0.54972363,-0.73136273,1.56707764
9,3.026000,prey_0,prey,-0.00019595,0.02824550,1.57013216
9,3.055000,predator_0,predator,-0.54778172,-0.74231497,1.70852752
9,3.055000,predator_1,predator,-0.00022772,-0.73125983,1.56686592
9,3.100000,predator_2,predator,0.54972201,-0.73124628,1.56705609
9,3.126000,prey_0,prey,-0.00018967,0.03815613,1.57023790
