episode,time_s,robot,role,x,y,yaw
8,0.000000,prey_0,prey,-0.00022511,0.00373769,1.57029890
8,0.029000,predator_0,predator,-0.55011219,-0.74024713,1.56858973
8,0.029000,predator_1,predator,-0.00035462,-0.74569877,1.57111204
8,0.074000,predator_2,predator,0.54959625,-0.73463834,1.57942674
8,0.100000,prey_0,prey,-0.00022698,0.00376975,1.57029387
8,0.129000,predator_0,predator,-0.55011392,-0.74013071,1.56856547
8,0.129000,predator_1,predator,-0.00035701,-0.74566599,1.57111501
8,0.174000,predator_2,predator,0.54959424,-0.73452646,1.57938727
8,0.200000,prey_0,prey,-0.00022878,0.00380184,1.57028842
8,0.229000,predator_0,predator,-0.55011543,-0.74001826,1.56854209
8,0.229000,predator_1,predator,-0.00035920,-0.74563318,1.57111749
8,0.274000,predator_2,predator,0.54959230,-0.73441007,1.57934632
8,0.300000,prey_0,prey,-0.00023063,0.00383393,1.57028312
8,0.329000,predator_0,predator,-0.55011727,-0.73990634,1.56851919
8,0.329000,predator_1,predator,-0.00036159,-0.74560040,1.57112059
8,0.374000,predator_2,predator,0.54959061,-0.73429764,1.57930662
8,0.400000,prey_0,prey,-0.00023244,0.00386600,1.57027791
8,0.429000,predator_0,predator,-0.55011900,-0.73978992,1.56849504
8,0.429000,predator_1,predator,-0.00036378,-0.74556759,1.57112317
8,0.474000,predator_2,predator,0.54958861,-0.73418576,1.57926732
8,0.500000,prey_0,prey,-0.00023430,0.00389811,1.57027239
8,0.529000,predator_0,predator,-0.55012051,-0.73967747,1.56847176
8,0.529000,predator_1,predator,-0.00036616,-0.74553481,1.57112621
8,0.574000,predator_2,predator,0.54958667,-0.73406937,1.57922656
8,0.600000,prey_0,prey,-0.00023609,0.00393021,1.57026684
8,0.629000,predator_0,predator,-0.55012234,-0.73956556,1.56844897
8,0.629000,predator_1,predator,-0.00036835,-0.74550200,1.57112892
8,0.674000,predator_2,predator,0.54958498,-0.73395695,1.57918703
8,0.700000,prey_0,prey,-0.00023792,0.00396228,1.57026178
8,0.729000,predator_0,predator,-0.55012407,-0.73944914,1.56842492
8,0.729000,predator_1,predator,-0.00037074,-0.74546922,1.57113195
8,0.774000,predator_2,predator,0.54958298,-0.73384506,1.57914791
8,0.800000,prey_0,prey,-0.00023979,0.00399436,1.57025650
8,0.829000,predator_0,predator,-0.55012558,-0.73933668,1.56840175
8,0.829000,predator_1,predator,-0.00037293,-0.74543641,1.57113480
8,0.874000,predator_2,predator,0.54958106,-0.73372867,1.57910733
8,0.900000,prey_0,prey,-0.00024158,0.00402648,1.57025074
