episode,time_s,robot,role,x,y,yaw
5,0.000000,predator_2,predator,0.54988356,-0.73614722,1.56856247
5,0.026000,prey_0,prey,0.00270926,0.02247756,1.70111922
5,0.055000,predator_0,predator,-0.54999462,-0.75109421,1.57111578
5,0.055000,predator_1,predator,-0.00019152,-0.73625678,1.56794944
5,0.100000,predator_2,predator,0.54988260,-0.73603520,1.56854441
5,0.126000,prey_0,prey,0.00272344,0.02254951,1.70236074
5,0.155000,predator_0,predator,-0.54999463,-0.75110385,1.57111823
5,0.155000,predator_1,predator,-0.00019318,-0.73614484,1.56792738
5,0.200000,predator_2,predator,0.54988174,-0.73591867,1.56852511
5,0.226000,prey_0,prey,0.00273750,0.02262147,1.70360251
5,0.255000,predator_0,predator,-0.54999392,-0.75110357,1.57111054
5,0.255000,predator_1,predator,-0.00019473,-0.73602839,1.56790412
5,0.300000,predator_2,predator,0.54988108,-0.73580611,1.56850644
5,0.326000,prey_0,prey,0.00275145,0.02269343,1.70484455
5,0.355000,predator_0,predator,-0.54999394,-0.75111329,1.57111285
5,0.355000,predator_1,predator,-0.00019607,-0.73591591,1.56788176
5,0.400000,predator_2,predator,0.54988013,-0.73569409,1.56848843
5,0.426000,prey_0,prey,0.00276530,0.02276540,1.70608684
5,0.455000,predator_0,predator,-0.54999394,-0.75112218,1.57111523
5,0.455000,predator_1,predator,-0.00019773,-0.73580397,1.56785980
5,0.500000,predator_2,predator,0.54987926,-0.73557756,1.56846919
5,0.526000,prey_0,prey,0.00277903,0.02283738,1.70732941
5,0.555000,predator_0,predator,-0.54999396,-0.75113177,1.57111764
5,0.555000,predator_1,predator,-0.00019928,-0.73568751,1.56783664
5,0.600000,predator_2,predator,0.54987861,-0.73546500,1.56845058
5,0.626000,prey_0,prey,0.00279265,0.02290936,1.70857224
5,0.655000,predator_0,predator,-0.54999397,-0.75114150,1.57111999
5,0.655000,predator_1,predator,-0.00020062,-0.73557503,1.56781439
5,0.700000,predator_2,predator,0.54987765,-0.73535298,1.56843264
5,0.726000,prey_0,prey,0.00280615,0.02298135,1.70981535
5,0.755000,predator_0,predator,-0.54999398,-0.75115040,1.57112240
5,0.755000,predator_1,predator,-0.00020228,-0.73546309,1.56779253
5,0.800000,predator_2,predator,0.54987678,-0.73523645,1.56841346
5,0.826000,prey_0,prey,0.00281955,0.02305334,1.71105873
5,0.855000,predator_0,predator,-0.54999399,-0.75116000,1.57112483
5,0.855000,predator_1,predator,-0.00020383,-0.73534664,1.56776948
5,0.900000,predator_2,predator,0.54987613,-0.73512389,1.56839490
5,0.926000,prey_0,prey,0.00283284,0.02312534,1.71230240
5,0.955000,predator_0,predator,-0.54999400,-0.75116974,1.57112721
5,0.955000,predator_1,predator,-0.00020516,-0.73523415,1.56774733
5,1.000000,predator_2,predator,0.54987517,-0.73501187,1.56837702
5,1.026000,prey_0,prey,0.00284601,0.02319735,1.71354635
5,1.055000,predator_0,predator,-0.54999400,-0.75117864,1.57112963
5,1.055000,predator_1,predator,-0.00020682,-0.73512221,1.56772558
5,1.100000,predator_2,predator,0.54987430,-0.73489534,1.56835790
5,1.126000,prey_0,prey,0.00285907,0.02326936,1.71479059
5,1.155000,predator_0,predator,-0.54999332,-0.75117899,1.57112072
5,1.155000,predator_1,predator,-0.00020837,-0.73500576,1.56770263
5,1.200000,predator_2,predator,0.54987364,-0.73478278,1.56833940
5,1.226000,prey_0,prey,0.00287202,0.02334138,1.71603512
5,1.255000,predator_0,predator,-0.54999334,-0.75118840,1.57112299
5,1.255000,predator_1,predator,-0.00020970,-0.73489328,1.56768058
5,1.300000,predator_2,predator,0.54987268,-0.73467076,1.56832157
5,1.326000,prey_0,prey,0.00288486,0.02341340,1.71727996
5,1.355000,predator_0,predator,-0.54999335,-0.75119802,1.57112537
5,1.355000,predator_1,predator,-0.00021135,-0.73478133,1.56765893
5,1.400000,predator_2,predator,0.54987181,-0.73455423,1.56830251
5,1.426000,prey_0,prey,0.00289759,0.02348543,1.71852510
5,1.455000,predator_0,predator,-0.54999336,-0.75120719,1.57112768
5,1.455000,predator_1,predator,-0.00021290,-0.73466488,1.56763610
5,1.500000,predator_2,predator,0.54987115,-0.73444167,1.56828407
5,1.526000,prey_0,prey,0.00291020,0.02355747,1.71977055
5,1.555000,predator_0,predator,-0.54999337,-0.75121661,1.57113010
5,1.555000,predator_1,predator,-0.00021423,-0.73455240,1.56761415
5,1.600000,predator_2,predator,0.54987019,-0.73432965,1.56826631
5,1.626000,prey_0,prey,0.00292271,0.02362951,1.72101631
5,1.655000,predator_0,predator,-0.54999338,-0.75122624,1.57113252
5,1.655000,predator_1,predator,-0.00021588,-0.73444045,1.56759260
5,1.700000,predator_2,predator,0.54986932,-0.73421312,1.56824730
5,1.726000,prey_0,prey,0.00293510,0.02370156,1.72226238
5,1.755000,predator_0,predator,-0.54999339,-0.75123542,1.57113486
5,1.755000,predator_1,predator,-0.00021743,-0.73432400,1.56756986
5,1.800000,predator_2,predator,0.54986866,-0.73410056,1.56822892
5,1.826000,prey_0,prey,0.00294738,0.02377361,1.72350878
5,1.855000,predator_0,predator,-0.54999340,-0.75124484,1.57113729
