optimizer,generation,episode,candidate,fitness,loss,generation_best_fitness,generation_mean_fitness,generation_std_fitness,best_so_far_fitness,sigma
cmaes,1,16,2,1.6466255605610973,-1.6466255605610973,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,17,3,1.5789609398485556,-1.5789609398485556,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,18,4,1.5564339630559472,-1.5564339630559472,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,19,5,1.6277896127610207,-1.6277896127610207,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,20,6,1.5601701227329534,-1.5601701227329534,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,21,7,1.5564797568831346,-1.5564797568831346,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,22,8,1.5634783373488503,-1.5634783373488503,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,23,9,1.5789276694712797,-1.5789276694712797,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,24,10,1.6058530938589213,-1.6058530938589213,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,25,11,1.571166729473711,-1.571166729473711,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,1,26,12,1.5587817843301917,-1.5587817843301917,1.663399311202373,1.589651709125612,0.03480029019226301,1.663399311202373,0.44080484663144587
cmaes,2,27,0,1.6318355951200256,-1.6318355951200256,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,28,1,1.970341615618432,-1.970341615618432,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,29,2,1.5693389914168752,-1.5693389914168752,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,30,3,1.5780868886469057,-1.5780868886469057,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,31,4,1.6913949669576531,-1.6913949669576531,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,32,5,1.5708644069323732,-1.5708644069323732,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,33,6,1.563925845743844,-1.563925845743844,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,34,7,1.5723108287048606,-1.5723108287048606,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,35,8,1.5698204887751177,-1.5698204887751177,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,36,9,1.5575791390033868,-1.5575791390033868,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,37,10,1.5765365090667913,-1.5765365090667913,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,38,11,1.6854356402975028,-1.6854356402975028,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,2,39,12,1.5667706163911028,-1.5667706163911028,1.970341615618432,1.623403194821144,0.10933390680752776,1.970341615618432,0.41498272667775277
cmaes,3,40,0,1.5983769229257052,-1.5983769229257052,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,41,1,1.7304780363420889,-1.7304780363420889,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,42,2,1.5318796564667077,-1.5318796564667077,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,43,3,1.5777525171268147,-1.5777525171268147,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,44,4,1.56788361014697,-1.56788361014697,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,45,5,1.8824855572697197,-1.8824855572697197,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,46,6,1.5738613781449313,-1.5738613781449313,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,47,7,1.5751918561761409,-1.5751918561761409,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,48,8,1.750663517083978,-1.750663517083978,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,49,9,1.53960659647233,-1.53960659647233,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,50,10,1.559453667381661,-1.559453667381661,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,51,11,1.8815368034464621,-1.8815368034464621,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,3,52,12,1.5582774885866224,-1.5582774885866224,1.8824855572697197,1.6405728928900098,0.12149239804797846,1.970341615618432,0.4073002330414461
cmaes,4,53,0,1.548240304240363,-1.548240304240363,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,54,1,1.6060098681860975,-1.6060098681860975,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,55,2,1.5506347241252663,-1.5506347241252663,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,56,3,1.567684409546364,-1.567684409546364,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,57,4,1.5454706238410916,-1.5454706238410916,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,58,5,1.5500556674101138,-1.5500556674101138,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,59,6,1.5565086703378763,-1.5565086703378763,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,60,7,1.4543292280610007,-1.4543292280610007,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,61,8,1.7553344872286893,-1.7553344872286893,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,62,9,1.5737207004304272,-1.5737207004304272,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,63,10,1.634176576634343,-1.634176576634343,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,64,11,1.6079553590761775,-1.6079553590761775,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,4,65,12,1.5701273212885438,-1.5701273212885438,1.7553344872286893,1.578480610800489,0.06545625983174455,1.970341615618432,0.40327604638335324
cmaes,5,66,0,1.5716453794848815,-1.5716453794848815,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,67,1,1.5516858780366276,-1.5516858780366276,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,68,2,1.5655227112563956,-1.5655227112563956,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,69,3,1.537396615583367,-1.537396615583367,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,70,4,1.6684712854438677,-1.6684712854438677,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,71,5,1.5524033691687182,-1.5524033691687182,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,72,6,1.6696687540256905,-1.6696687540256905,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,73,7,1.5937905963250256,-1.5937905963250256,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,74,8,1.580756871634259,-1.580756871634259,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,75,9,1.5585996943576628,-1.5585996943576628,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,76,10,1.9273023989327267,-1.9273023989327267,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,77,11,1.551077754675223,-1.551077754675223,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,5,78,12,1.5513448038267403,-1.5513448038267403,1.9273023989327267,1.606128162519322,0.10136598018423588,1.970341615618432,0.40488808424263406
cmaes,6,79,0,1.5788401400417562,-1.5788401400417562,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,80,1,1.5820300847556954,-1.5820300847556954,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,81,2,1.7961822625768544,-1.7961822625768544,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,82,3,1.6696204873171439,-1.6696204873171439,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,83,4,1.5464744974340219,-1.5464744974340219,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,84,5,2.04656897035598,-2.04656897035598,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,85,6,1.9124503222169662,-1.9124503222169662,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,86,7,1.7335943149618216,-1.7335943149618216,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,87,8,1.5961038177380105,-1.5961038177380105,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,88,9,1.9663138928522665,-1.9663138928522665,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,89,10,1.9363589558747243,-1.9363589558747243,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,90,11,1.5625308704868568,-1.5625308704868568,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,6,91,12,1.6323532892255155,-1.6323532892255155,2.04656897035598,1.7353401466028933,0.16950953395752127,2.04656897035598,0.4076014790674593
cmaes,7,92,0,1.783202872631249,-1.783202872631249,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,93,1,1.5490282470327472,-1.5490282470327472,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,94,2,1.5384623981467216,-1.5384623981467216,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,95,3,1.8950001321513565,-1.8950001321513565,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,96,4,1.5872069820557777,-1.5872069820557777,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,97,5,1.7652657127310816,-1.7652657127310816,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,98,6,1.7491159720294485,-1.7491159720294485,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,99,7,1.6106562263439623,-1.6106562263439623,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,100,8,1.7732333248241128,-1.7732333248241128,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,101,9,1.7654555692091185,-1.7654555692091185,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,102,10,2.5915203014730963,-2.5915203014730963,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,103,11,1.539554581945288,-1.539554581945288,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,7,104,12,1.6138217265250854,-1.6138217265250854,2.5915203014730963,1.7508864651614653,0.26677187161088495,2.5915203014730963,0.4159751763149554
cmaes,8,105,0,1.9038788908339679,-1.9038788908339679,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,106,1,1.719625852613663,-1.719625852613663,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,107,2,1.5303772128942272,-1.5303772128942272,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,108,3,1.5765098059215519,-1.5765098059215519,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,109,4,1.5339227372273745,-1.5339227372273745,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,110,5,1.5857492778465754,-1.5857492778465754,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,111,6,1.7394814467731003,-1.7394814467731003,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,112,7,1.57560353496164,-1.57560353496164,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,113,8,1.5325816964167571,-1.5325816964167571,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,114,9,1.5898873828802513,-1.5898873828802513,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,115,10,1.9126921856567358,-1.9126921856567358,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,116,11,1.7699036036620686,-1.7699036036620686,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,8,117,12,1.8322043495092513,-1.8322043495092513,1.9126921856567358,1.6771090751690125,0.1371652184034598,2.5915203014730963,0.4288289357805273
cmaes,9,118,0,2.640150568464204,-2.640150568464204,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,119,1,1.5937763494636108,-1.5937763494636108,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,120,2,1.5402831498793677,-1.5402831498793677,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,121,3,1.5743746323317542,-1.5743746323317542,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,122,4,1.5508503490751886,-1.5508503490751886,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,123,5,2.241363335094755,-2.241363335094755,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,124,6,1.5309564137420593,-1.5309564137420593,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,125,7,1.5766609955259785,-1.5766609955259785,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,126,8,1.8660457095207346,-1.8660457095207346,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,127,9,1.629298586885141,-1.629298586885141,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,128,10,1.9390127731617453,-1.9390127731617453,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,129,11,1.7098435781047516,-1.7098435781047516,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,9,130,12,1.5463902053385818,-1.5463902053385818,2.640150568464204,1.7645389728144518,0.32282492214562525,2.640150568464204,0.4298638705125977
cmaes,10,131,0,1.8649614315824627,-1.8649614315824627,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,132,1,1.50525749087043,-1.50525749087043,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,133,2,1.831822582869879,-1.831822582869879,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,134,3,1.532502049287074,-1.532502049287074,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,135,4,1.5385423573655952,-1.5385423573655952,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,136,5,1.5319998560992243,-1.5319998560992243,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,137,6,1.556014488028677,-1.556014488028677,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,138,7,1.5349083335902467,-1.5349083335902467,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,139,8,1.5279147546720406,-1.5279147546720406,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,140,9,1.5627371958889513,-1.5627371958889513,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,141,10,1.9076360756273734,-1.9076360756273734,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,142,11,1.8526658399298406,-1.8526658399298406,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,10,143,12,1.882163017658876,-1.882163017658876,1.9076360756273734,1.663778882574667,0.1626348319751643,2.640150568464204,0.43149049985097343
cmaes,11,144,0,1.7074763639037576,-1.7074763639037576,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,145,1,1.7704742576904484,-1.7704742576904484,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,146,2,1.6026681129678326,-1.6026681129678326,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,147,3,1.6869135360972596,-1.6869135360972596,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,148,4,1.5516489362775603,-1.5516489362775603,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,149,5,2.0369903254192088,-2.0369903254192088,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,150,6,1.711546927660555,-1.711546927660555,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,151,7,1.8935217470742436,-1.8935217470742436,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,152,8,3.0299258428448543,-3.0299258428448543,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,153,9,1.538013543742115,-1.538013543742115,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,154,10,4.300185244530784,-4.300185244530784,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,155,11,1.9464947672020436,-1.9464947672020436,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,11,156,12,1.590120834629128,-1.590120834629128,4.300185244530784,2.0281523415415226,0.7553231137768456,4.300185244530784,0.4356657632155975
cmaes,12,157,0,1.5409484990196411,-1.5409484990196411,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,158,1,1.6489326909968143,-1.6489326909968143,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,159,2,1.5376630811587573,-1.5376630811587573,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,160,3,1.563607317619348,-1.563607317619348,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,161,4,1.5566056163953215,-1.5566056163953215,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,162,5,1.5383554159517445,-1.5383554159517445,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,163,6,1.8499309212328612,-1.8499309212328612,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,164,7,1.6790808147387994,-1.6790808147387994,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,165,8,1.51109817125592,-1.51109817125592,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,166,9,2.3301274181538467,-2.3301274181538467,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,167,10,1.7982487827290938,-1.7982487827290938,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,168,11,1.5515032368404604,-1.5515032368404604,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,12,169,12,2.4897237950550846,-2.4897237950550846,2.4897237950550846,1.738140443165207,0.30529563698361695,4.300185244530784,0.42545279474322567
cmaes,13,170,0,1.5608204657698994,-1.5608204657698994,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,171,1,1.5430697282261863,-1.5430697282261863,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,172,2,1.584942892022831,-1.584942892022831,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,173,3,1.5336583782337616,-1.5336583782337616,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,174,4,1.6108239893317968,-1.6108239893317968,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,175,5,1.9316989098602564,-1.9316989098602564,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,176,6,2.382586550685057,-2.382586550685057,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,177,7,1.8681807085774707,-1.8681807085774707,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,178,8,1.5931732651462922,-1.5931732651462922,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,179,9,1.851074076157734,-1.851074076157734,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,180,10,1.6144178650070875,-1.6144178650070875,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,181,11,1.562734332334304,-1.562734332334304,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,13,182,12,1.5630371053291072,-1.5630371053291072,2.382586550685057,1.7077090974370606,0.23519866513359952,4.300185244530784,0.408701122303178
cmaes,14,183,0,1.8448069481529512,-1.8448069481529512,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,184,1,1.5857916005242838,-1.5857916005242838,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,185,2,1.5501393591105261,-1.5501393591105261,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,186,3,1.5829912732919043,-1.5829912732919043,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,187,4,1.5509927281456815,-1.5509927281456815,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,188,5,3.61116733957478,-3.61116733957478,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,189,6,1.679625794487696,-1.679625794487696,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
cmaes,14,190,7,1.6771203465351139,-1.6771203465351139,3.61116733957478,1.8636899020758286,0.5320790339296624,4.300185244530784,0.39997435639128426
